name,yeast_id,style_id,color_id,taste_id,level,photo,origine,,Title_URL,Title1,description,,
BECK'S  ,2,10,2,2,4.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521759/66069a665437a554815046.png.webp,Allemagne,Pils,https://www.vandb.fr/biere/beck-s-50cl.html,Bouteille de 0.5 L,Blonde Pils 4.9 % Beck's - Allemagne,Blonde,%
BECK'S LEMON  ,1,29,2,3,2.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521757/66069a64d59cb835963718.png.webp,Allemagne,Aromatisée-fruitée,https://www.vandb.fr/biere/beck-s-lemon-33cl.html,Bouteille de 0.33 L,Blonde Aromatisée-fruitée 2.5 % Beck's - Allemagne,Blonde,%
BENEDIKTINER WEISSBIER  ,2,16,2,9,5.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521678/660699bd4a53c792538359.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/benediktiner-weissbier-33-cl-.html,Bouteille de 0.33 L,Blonde Weissbier 5.4 % Bitburger - Allemagne,Blonde,%
BERNARD AMBER LAGER  ,2,15,3,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522848/6606a30f6a838955738553.png.webp,République Tchèque,Lager,https://www.vandb.fr/biere/bernard-amber-lager-50-cl.html,Bouteille de 0.5 L,Ambrée Lager 5 % Bernard - République Tchèque,Ambrée,%
BERNARD CELEBRATION LAGER  ,2,15,2,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/530587/660c1523dabb9732414852.png.webp,République Tchèque,Lager,https://www.vandb.fr/biere/bernard-celebration-lager-50-cl.html,Bouteille de 0.5 L,Blonde Lager 5 % Bernard - République Tchèque,Blonde,%
BERNARD DARK LAGER  ,2,14,5,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/544519/660f05002527c166065831.png.webp,République Tchèque,Lager,https://www.vandb.fr/biere/bernard-dark-lager-50-cl.html,Bouteille de 0.5 L,Brune Lager 5 % Bernard - République Tchèque,Brune,%
BÊTE-RAVES SAUVAGES  ,1,75,4,1,5.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614985/664e44d206b32111497772.png.webp,France,Saison,https://www.vandb.fr/biere/bete-raves-sauvages-33-cl.html,Bouteille de 0.33 L,Rouge Saison 5.9 % Mont Hardi - France,Rouge,%
BIDAIA  ,1,40,2,2,6.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610525/664e136c25883960120111.png.webp,France,IPA,https://www.vandb.fr/biere/bidaia-44-cl.html,Canette de 0.44 L,Blonde IPA 6.5 % La Superbe - France,Blonde,%
BIG BOY  ,1,100,6,2,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615041/664e452a138b7756812308.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/big-boy-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 12 % La Débauche - France,Noire,%
BIG BOY ANCHO  ,1,100,6,2,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610702/664e1711bb380686288765.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/big-boy-ancho-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 12 % La Débauche - France,Noire,%
BIG BOY CAROLINA REAPER  ,1,100,6,2,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610696/664e170c98369938923905.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/big-boy-carolina-reaper-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 12 % La Débauche - France,Noire,%
BIG BOY SWEET CHILI  ,1,100,6,2,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610692/664e1706ea701965497241.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/big-boy-sweet-chili-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 12 % La Débauche - France,Noire,%
"BIG CHOUFFE 1,5L",1,19,2,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521764/66069a74e34f7607766090.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/big-chouffe-1-5l.html,Bouteille de 1.5 L,Blonde Strong Ale 8 % Achouffe - Belgique,Blonde,%
BITBURGER  ,2,10,2,2,4.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521762/66069a6bb41a7403116008.png.webp,Allemagne,Pils,https://www.vandb.fr/biere/bitburger-50cl.html,Bouteille de 0.5 L,Blonde Pils 4.8 % Bitburger - Allemagne,Blonde,%
BIVOUAC  ,1,75,2,1,6.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611035/664e1ec950188046374821.png.webp,France,Saison,https://www.vandb.fr/biere/bivouac-75-cl.html,Bouteille de 0.75 L,Blonde Saison 6.9 % Sacrilège - France,Blonde,%
BLACK ALE INDIA STOUT  ,1,100,6,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615837/664e4a7a1b2d4309268474.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/black-ale-india-stout-33cl.html,Canette de 0.33 L,Noire Imperial Stout 8 % La Débauche - France,Noire,%
BLANCHE COMBAWA  ,1,4,1,5,5.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616902/664e594a73eaa930225563.png.webp,France,Witbier,https://www.vandb.fr/biere/blanche-combawa-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 5.2 % Nepo - France,Blanche,%
BLANCHE DE BRUGES  ,1,4,1,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615215/664e46591b6ba574268811.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-de-bruges-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 5 % de Halve Maan - Belgique,Blanche,%
BLANCHE DE BRUXELLES  ,1,4,1,5,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611401/664e243537a34847360914.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-de-bruxelles-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 4.5 % Lefebvre - Belgique,Blanche,%
BLANCHE DE BRUXELLES ROSÉE  ,1,29,4,3,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615235/664e4678b3c54185246376.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/blanche-de-bruxelles-rosee-33-cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 4.5 % Lefebvre - Belgique,Rouge,%
BLANCHE DE LIÈGE  ,1,4,1,5,4.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616914/664e595ba5184253491486.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-de-liege-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 4.9 % Val Dieu - Belgique,Blanche,%
BLANCHE DE LIÈGE ROSÉE  ,1,29,4,3,4.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616910/664e595418ad5257891975.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/blanche-de-liege-rosee-33-cl.html,Bouteille de 0.33 L,Rosé Aromatisée-fruitée 4.4 % Val Dieu - Belgique,Rosé,%
BLANCHE DE NAMUR  ,1,4,1,5,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611409/664e243d0ed68088722408.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-de-namur-25-cl.html,Bouteille de 0.25 L,Blanche Witbier 4.5 % du Bocq - Belgique,Blanche,%
BLANCHE DE NAMUR HOP'N SPICE  ,1,4,1,5,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615361/664e47478c734462215706.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-de-namur-hop-n-spice-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 4.5 % du Bocq - Belgique,Blanche,%
BLANCHE DE NAMUR ROSÉE  ,1,29,4,3,3.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611413/664e2440e8576973216602.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/blanche-de-namur-rosee-25-cl.html,Bouteille de 0.25 L,Rosé Aromatisée-fruitée 3.2 % du Bocq - Belgique,Rosé,%
BLANCHE DES NEIGES  ,1,4,1,5,4.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615329/664e4712e3f62115527429.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/blanche-des-neiges-33-cl.html,Bouteille de 0.33 L,Blanche Witbier 4.9 % Huyghe - Belgique,Blanche,%
BLANCHE HERMINE  ,1,4,1,5,4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611421/664e245020521796407754.png.webp,France,Witbier,https://www.vandb.fr/biere/blanche-hermine-75cl.html,Bouteille de 0.75 L,Blanche Witbier 4 % Lancelot - France,Blanche,%
BLEU MÉTAL SPIRIT  ,2,13,2,2,6.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615187/664e4621585e0253425795.png.webp,France,Lager,https://www.vandb.fr/biere/bleu-metal-spirit-33cl.html,Bouteille de 0.33 L,Blonde Lager 6.5 % Rouget de Lisle - France,Blonde,%
BLOEMENBIER  ,1,30,2,5,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624520/665d3ce589848044098066.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/bloemenbier-33cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 7 % de Proef - Belgique,Blonde,%
BLUE EDITH  ,1,94,6,2,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614779/664e431ebf6e2792864318.png.webp,France,Stout,https://www.vandb.fr/biere/blue-edith-33cl.html,Bouteille de 0.33 L,Noire Stout 5.5 % La Débauche - France,Noire,%
BODY RIDDLE  ,1,33,2,2,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610768/664e181b5451e334246836.png.webp,Irlande,Pale Ale,https://www.vandb.fr/biere/body-riddle-33-cl.html,Canette de 0.33 L,Blonde Pale Ale 4.5 % Whiplash - Irlande,Blonde,%
BOMBARDIER  ,1,36,2,2,5.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521784/66069a9bac1f9130499629.png.webp,Royaume-uni,Bitter,https://www.vandb.fr/biere/bombardier-50cl.html,Bouteille de 0.5 L,Blonde Bitter 5.2 % Charles Wells - Royaume-Uni,Blonde,%
BONNETS ROUGES,1,29,4,3,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611429/664e245b9a074582181880.png.webp,France,Aromatisée-fruitée,https://www.vandb.fr/biere/bonnets-rouges-33cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 5.5 % Lancelot - France,Rouge,%
BONSECOURS 4 HOUBLONS  ,1,45,2,2,5.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616848/664e58a32a995328835116.png.webp,Belgique,IPA,https://www.vandb.fr/biere/bonsecours-4-houblons-75-cl.html,Bouteille de 0.75 L,Blonde IPA 5.9 % Caulier - Belgique,Blonde,%
BONSECOURS DE NOËL  ,1,19,2,5,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615181/664e461e1bd3c029328561.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/bonsecours-de-noel-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 9 % Caulier - Belgique,Blonde,%
BONSECOURS HÉRITAGE  ,1,53,3,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611425/664e24585d3f4300153676.png.webp,Belgique,Amber Ale,https://www.vandb.fr/biere/bonsecours-heritage-33-cl.html,Bouteille de 0.33 L,Ambrée Amber Ale 8 % Caulier - Belgique,Ambrée,%
BONSECOURS MYRTILLE  ,1,29,3,3,6.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624522/665d3ce963fbf650801365.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/bonsecours-myrtille-33-cl.html,Bouteille de 0.33 L,Ambrée Aromatisée-fruitée 6.4 % Caulier - Belgique,Ambrée,%
BONSECOURS PRESTIGE  ,1,31,2,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615265/664e46a1c81fc273773431.png.webp,Belgique,Triple,https://www.vandb.fr/biere/bonsecours-prestige-33-cl.html,Bouteille de 0.33 L,Blonde Triple 9 % Caulier - Belgique,Blonde,%
BONSECOURS TRADITION  ,1,19,2,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611436/664e2465df0b2377366725.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/bonsecours-tradition-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 8 % Caulier - Belgique,Blonde,%
BORNEM DOUBLE  ,1,55,5,5,7.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615515/664e4822922bf749939898.png.webp,Belgique,Double,https://www.vandb.fr/biere/bornem-double-33-cl.html,Bouteille de 0.33 L,Brune Double 7.2 % Van Steenberge - Belgique,Brune,%
BORNEM RED  ,1,53,3,5,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614989/664e44e91f9b5076249537.png.webp,Belgique,Amber Ale,https://www.vandb.fr/biere/bornem-red-33cl.html,Bouteille de 0.33 L,Ambrée Amber Ale 7 % Van Steenberge - Belgique,Ambrée,%
BOURBON COUNTY STOUT 2021  ,1,100,6,2,14.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522908/6606a37e0b47e689744146.png.webp,Etats-Unis,Imperial Stout,https://www.vandb.fr/biere/bourbon-county-stout-2021-50-cl.html,Bouteille de 0.5 L,Noire Imperial Stout 14.4 % Goose Island - Etats-Unis,Noire,%
BOURGOGNE DES FLANDRES BRUNE  ,1,76,5,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611446/664e246fe078a868828476.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/bourgogne-des-flandres-brune-33cl.html,Bouteille de 0.33 L,Brune Dark Ale 5 % Timmermans - Belgique,Brune,%
BRAN & SCEOLAN  ,1,37,2,2,7.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610772/664e18215578d773905168.png.webp,Irlande,IPA,https://www.vandb.fr/biere/bran-sceolan-44-cl.html,Canette de 0.44 L,Blonde IPA 7.2 % White Hag - Irlande,Blonde,%
BREWDOG PLANET PALE  ,1,33,2,2,4.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522931/6606a3a38eb59487240150.png.webp,Royaume-uni,Pale Ale,https://www.vandb.fr/biere/brewdog-planet-pale-33-cl.html,Bouteille de 0.33 L,Blonde Pale Ale 4.3 % Brewdog - Royaume-Uni,Blonde,%
BRIGAND  ,1,19,2,5,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611460/664e24b0926aa129965131.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/brigand-75-cl.html,Bouteille de 0.75 L,Blonde Strong Ale 9 % Van Honsebrouck - Belgique,Blonde,%
BRITT BLANCHE  ,1,4,1,5,4.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611462/664e24b2d3b87048488999.png.webp,France,Witbier,https://www.vandb.fr/biere/britt-blanche-33cl.html,Bouteille de 0.33 L,Blanche Witbier 4.8 % Brasserie de Bretagne - France,Blanche,%
BRITT BLONDE  ,1,33,2,2,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615441/664e47c18b6f3278571753.png.webp,France,Pale Ale,https://www.vandb.fr/biere/britt-blonde-33-cl.html,Bouteille de 0.33 L,Blonde Pale Ale 5.5 % Brasserie de Bretagne - France,Blonde,%
BRITT ROUSSE,1,53,3,5,5.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611472/664e24c01641d377160728.png.webp,France,Amber Ale,https://www.vandb.fr/biere/britt-rousse-33cl.html,Bouteille de 0.33 L,Ambrée Amber Ale 5.4 % Brasserie de Bretagne - France,Ambrée,%
BRUGGE TRIPLE  ,1,31,2,2,8.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522842/6606a2ff5c545536921056.png.webp,Belgique,Triple,https://www.vandb.fr/biere/brugge-triple-33-cl.html,Bouteille de 0.33 L,Blonde Triple 8.7 % de Halve Maan - Belgique,Blonde,%
BRUGSE ZOT  ,1,43,2,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611478/664e24cf68c6a970208298.png.webp,Belgique,Pale Ale,https://www.vandb.fr/biere/brugse-zot-33-cl.html,Bouteille de 0.33 L,Blonde Pale Ale 6 % de Halve Maan - Belgique,Blonde,%
BRUGSE ZOT BLOND  ,1,30,2,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615219/664e465dea73e898866744.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/brugse-zot-blond-75cl.html,Bouteille de 0.75 L,Blonde Belgian Pale Ale 6 % de Halve Maan - Belgique,Blonde,%
BRUGSE ZOT DOUBLE  ,1,55,5,5,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615225/664e46606834d131036995.png.webp,Belgique,Double,https://www.vandb.fr/biere/brugse-zot-double-33-cl.html,Bouteille de 0.33 L,Brune Double 7.5 % de Halve Maan - Belgique,Brune,%
BUDWEISER BUDVAR ORIGINAL  ,2,14,2,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/605170/664c8a8f57426616540519.png.webp,République Tchèque,Lager,https://www.vandb.fr/biere/budweiser-budvar-original-50-cl.html,Bouteille de 0.5 L,Blonde Lager 5 % Budweiser - République Tchèque,Blonde,%
BULLETIN BORED  ,1,42,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616133/664e4c70217b2756291201.png.webp,Espagne,Double IPA,https://www.vandb.fr/biere/bulletin-bored-33-cl.html,Canette de 0.33 L,Blonde Double IPA 8 % Freddo Fox - Espagne,Blonde,%
BUSH CARACTÈRE  ,1,19,3,5,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611486/664e24dc2a5de400938375.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/bush-caractere-33cl.html,Bouteille de 0.33 L,Ambrée Strong Ale 12 % Dubuisson - Belgique,Ambrée,%
BUSH DE NOËL  ,1,76,5,5,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611498/664e24eb49d67974797142.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/bush-de-noel-33-cl.html,Bouteille de 0.33 L,Brune Dark Ale 12 % Dubuisson - Belgique,Brune,%
BUSH DE NUITS  ,1,76,5,5,12.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615206/664e463f421c7710921270.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/bush-de-nuits-75-cl.html,Bouteille de 0.75 L,Brune Dark Ale 12.5 % Dubuisson - Belgique,Brune,%
BUSH TRIPLE  ,1,31,2,2,10.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611482/664e24d587c67217014911.png.webp,Belgique,Triple,https://www.vandb.fr/biere/bush-triple-75-cl.html,Bouteille de 0.75 L,Blonde Triple 10.5 % Dubuisson - Belgique,Blonde,%
BUSH TRIPLE BLONDE  ,1,31,2,2,10.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611510/664e24f9ba088260753426.png.webp,Belgique,Triple,https://www.vandb.fr/biere/bush-triple-33-cl.html,Bouteille de 0.33 L,Blonde Triple 10.5 % Dubuisson - Belgique,Blonde,%
CAFÉ IRLANDAIS  ,1,94,6,2,7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616079/664e4c2e25a7e299674095.png.webp,France,Stout,https://www.vandb.fr/biere/cafe-irlandais-44cl.html,Canette de 0.44 L,Noire Stout 7 % du Grand Paris - France,Noire,%
CALIFORNIA DREAMING  ,1,33,2,2,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610578/664e13c47b02f617020775.png.webp,France,Pale Ale,https://www.vandb.fr/biere/california-dreaming-33-cl.html,Bouteille de 0.33 L,Blonde Pale Ale 4.5 % Big Mountain - France,Blonde,%
CALLISTA  ,1,40,2,2,5.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616303/664e4e56087c0975477869.png.webp,France,IPA,https://www.vandb.fr/biere/callista-33-cl.html-1,Canette de 0.33 L,Blonde IPA 5.9 % Mont Hardi - France,Blonde,%
CAN'T TOUCH THIS  ,1,42,2,2,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616276/664e4e1146166394702634.png.webp,Espagne,Double IPA,https://www.vandb.fr/biere/can-t-touch-this-33-cl.html,Canette de 0.33 L,Blonde Double IPA 7.5 % Freddo Fox - Espagne,Blonde,%
CANICHE IPA  ,1,40,4,2,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615745/664e49f802ef8810875978.png.webp,France,IPA,https://www.vandb.fr/biere/caniche-ipa-33cl.html,Canette de 0.33 L,Rouge IPA 5.5 % La Débauche - France,Rouge,%
CARNIVAL  ,1,100,6,2,14,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614966/664e44997fb1e354939372.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/carnival-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 14 % La Débauche - France,Noire,%
CAROLUS AMBRIO  ,1,19,3,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611508/664e24f6bc046429465029.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/carolus-ambrio-33-cl.html,Bouteille de 0.33 L,Ambrée Strong Ale 8 % Het Anker - Belgique,Ambrée,%
CAROLUS CHRISTMAS  ,1,19,5,5,10.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611514/664e24fe95ed0359179038.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/carolus-christmas-33-cl.html,Bouteille de 0.33 L,Brune Strong Ale 10.5 % Het Anker - Belgique,Brune,%
CAROLUS CLASSIC  ,1,76,5,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614963/664e448f1297f197422882.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/carolus-classic-75-cl.html,Bouteille de 0.75 L,Brune Dark Ale 8.5 % Het Anker - Belgique,Brune,%
CAROLUS CUVEE KEISER WHISKY INFUSED,1,19,3,5,11.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611526/664e25112a464681987496.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/carolus-cuvee-keizer-whisky-infused-75cl.html,Bouteille de 0.75 L,Ambrée Strong Ale 11.7 % Het Anker - Belgique,Ambrée,%
CAROLUS HOPSINJOOR  ,1,19,2,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611532/664e251c219ab405137468.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/carolus-hopsinjoor-33cl.html,Bouteille de 0.33 L,Blonde Strong Ale 8 % Het Anker - Belgique,Blonde,%
CAROLUS TRIPEL  ,1,31,2,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611538/664e25217c504280052700.png.webp,Belgique,Triple,https://www.vandb.fr/biere/carolus-tripel-33cl.html,Bouteille de 0.33 L,Blonde Triple 9 % Het Anker - Belgique,Blonde,%
